subject;chr;start;end;start_cm;end_cm;length_cm;length;Nm;Nf;male_meiosis;mutation
first_cousins21_g4-b1-i1;4;15220736;46189518;27.494334;62.158537;34.664203;30968782;2;4;-1;0
first_cousins21_g4-b1-i1;4;180019463;182147991;173.752098;177.538333;3.786235;2128528;2;4;-1;0
first_cousins21_g4-b1-i1;5;9289979;10610805;21.925259;26.008965;4.083706;1320826;2;4;1;0
first_cousins21_g4-b1-i1;6;153713585;153868677;155.183382;155.488453;0.305071;155092;2;4;-1;0
first_cousins21_g4-b1-i1;9;96900546;98548321;92.11561;93.195453;1.079844;1647775;2;4;-1;0
first_cousins21_g4-b1-i1;9;109064618;109735614;102.257944;103.223121;0.965176;670996;2;4;-1;0
first_cousins21_g4-b1-i1;9;113858949;137595060;109.364949;145.520076;36.155126;23736111;2;4;-1;1
first_cousins21_g4-b1-i1;11;7199998;63255906;13.600401;68.370703;54.770303;56055908;2;4;1;3
first_cousins21_g4-b1-i1;12;108705624;133744154;116.315531;162.642417;46.326887;25038530;2;4;1;0
first_cousins21_g4-b1-i1;16;26132816;55508583;49.069031;68.145425;19.076394;29375767;2;4;1;2
first_cousins21_g4-b1-i1;17;54837519;71421953;77.825886;101.527169;23.701283;16584434;2;4;1;0
first_cousins21_g4-b1-i1;18;112535;9830125;0;31.137267;31.137267;9717590;2;4;-1;1
first_cousins21_g4-b1-i1;18;10055699;11236509;31.801031;36.355318;4.554287;1180810;2;4;-1;0
first_cousins21_g4-b1-i1;18;48328648;56773849;68.913997;77.629428;8.715431;8445201;2;4;-1;0
first_cousins21_g4-b1-i1;19;54209633;54838049;89.401523;92.143264;2.741741;628416;2;4;-1;0
first_cousins21_g4-b1-i1;21;45939365;47396916;57.141163;60.28521;3.144047;1457551;2;4;1;0
first_cousins22_g4-b1-i1;1;752721;12186745;0;22.378705;22.378705;11434024;2;4;-1;2
first_cousins22_g4-b1-i1;2;5708344;9951134;10.455557;21.633008;11.177451;4242790;2;4;1;0
first_cousins22_g4-b1-i1;2;53634212;65044435;73.634365;81.02353;7.389165;11410223;2;4;1;1
first_cousins22_g4-b1-i1;2;174389808;180222136;171.286617;176.517925;5.231308;5832328;2;4;-1;1
first_cousins22_g4-b1-i1;3;11812134;13140957;29.142117;30.544526;1.402409;1328823;2;4;-1;0
first_cousins22_g4-b1-i1;3;45149170;54385537;65.408264;70.065427;4.657164;9236367;2;4;1;0
first_cousins22_g4-b1-i1;3;192065969;193770782;204.798828;208.735652;3.936824;1704813;2;4;1;0
first_cousins22_g4-b1-i1;4;120842848;126092988;117.938517;121.529665;3.591148;5250140;2;4;1;0
first_cousins22_g4-b1-i1;4;131102062;137248342;125.239282;128.63999;3.400708;6146280;2;4;1;0
first_cousins22_g4-b1-i1;4;150972003;158738770;142.395699;150.723891;8.328193;7766767;2;4;1;0
first_cousins22_g4-b1-i1;7;25474528;107309064;39.369928;112.06504;72.695112;81834536;2;4;1;7
first_cousins22_g4-b1-i1;8;37549043;41734373;56.754254;61.397205;4.642952;4185330;2;4;-1;0
first_cousins22_g4-b1-i1;10;56184648;90737076;67.64816;101.757069;34.108909;34552428;2;4;1;0
first_cousins22_g4-b1-i1;12;191619;3869163;0;8.783975;8.783975;3677544;2;4;1;0
first_cousins22_g4-b1-i1;12;6174186;6197417;15.155939;15.219373;0.063434;23231;2;4;1;0
first_cousins22_g4-b1-i1;16;56908844;74987289;70.032553;87.518348;17.485795;18078445;2;4;-1;0
first_cousins22_g4-b1-i1;17;77386735;81050981;117.861815;125.202314;7.340499;3664246;2;4;1;0
first_cousins22_g4-b1-i1;18;112535;10425740;0;33.924201;33.924201;10313205;2;4;1;0
first_cousins22_g4-b1-i1;21;30756237;36122320;26.72212;34.71706;7.99494;5366083;2;4;-1;0
first_cousins23_g4-b1-i1;2;59338151;86003017;77.12513;103.299198;26.174068;26664866;3;3;1;1
first_cousins23_g4-b1-i1;2;132784186;140907582;134.963496;143.458351;8.494855;8123396;3;3;1;0
first_cousins23_g4-b1-i1;2;145292754;200641240;147.127222;189.421929;42.294706;55348486;3;3;1;4
first_cousins23_g4-b1-i1;3;175055344;187168663;177.429996;194.334226;16.90423;12113319;3;3;1;0
first_cousins23_g4-b1-i1;3;188296994;191000692;197.048963;203.630023;6.58106;2703698;3;3;1;1
first_cousins23_g4-b1-i1;3;193890733;194543123;209.480427;212.008174;2.527747;652390;3;3;1;0
first_cousins23_g4-b1-i1;4;58935386;112206340;70.159609;111.896792;41.737183;53270954;3;3;-1;0
first_cousins23_g4-b1-i1;5;6288965;14119000;16.669374;30.61151;13.942136;7830035;3;3;-1;0
first_cousins23_g4-b1-i1;5;39437988;59813165;59.054853;69.272904;10.218051;20375177;3;3;-1;1
first_cousins23_g4-b1-i1;6;67329219;134213124;78.517786;129.730827;51.21304;66883905;3;3;-1;0
first_cousins23_g4-b1-i1;6;146129417;148611666;143.307169;145.742005;2.434836;2482249;3;3;-1;0
first_cousins23_g4-b1-i1;9;135454137;137925054;138.507534;146.700692;8.193158;2470917;3;3;1;0
first_cousins23_g4-b1-i1;15;20161372;25792667;0;4.732428;4.732428;5631295;3;3;-1;2
first_cousins23_g4-b1-i1;15;26147763;27944996;5.899267;10.995872;5.096605;1797233;3;3;-1;0
first_cousins23_g4-b1-i1;15;27974173;45402653;11.070907;35.542174;24.471268;17428480;3;3;-1;0
first_cousins23_g4-b1-i1;18;5200610;7105872;16.738052;23.359852;6.621801;1905262;3;3;1;0
first_cousins23_g4-b1-i1;21;43913960;48094803;54.238443;61.462531;7.224088;4180843;3;3;1;0
first_cousins24_g4-b1-i1;5;73508284;73508355;80.296489;80.300232;0.003743;71;2;4;-1;0
first_cousins24_g4-b1-i1;5;118121539;144950680;117.952518;140.736416;22.783898;26829141;2;4;1;0
first_cousins24_g4-b1-i1;5;178194761;180113225;190.833106;194.802353;3.969247;1918464;2;4;1;0
first_cousins24_g4-b1-i1;7;236673;4028296;0.309843;5.781048;5.471204;3791623;2;4;1;0
first_cousins24_g4-b1-i1;7;154907457;155286119;166.366174;167.696647;1.330473;378662;2;4;-1;0
first_cousins24_g4-b1-i1;8;11087843;17580238;21.755207;31.959249;10.204042;6492395;2;4;1;0
first_cousins24_g4-b1-i1;11;116444099;130061655;116.744803;140.239255;23.494452;13617556;2;4;1;0
first_cousins24_g4-b1-i1;16;76524816;81217428;88.873252;100.15493;11.281678;4692612;2;4;-1;0
first_cousins24_g4-b1-i1;16;81685549;90141355;101.670448;125.070992;23.400543;8455806;2;4;-1;0
first_cousins24_g4-b1-i1;17;1660126;4627791;5.011533;12.18199;7.170457;2967665;2;4;1;0
first_cousins24_g4-b1-i1;18;12738444;24968657;38.831995;48.124549;9.292555;12230213;2;4;-1;0
first_cousins24_g4-b1-i1;20;15570746;15849559;37.311632;38.24326;0.931628;278813;2;4;1;0
first_cousins24_g4-b1-i1;20;22798727;36204324;48.262925;53.341015;5.07809;13405597;2;4;1;0
first_cousins24_g4-b1-i1;22;26280756;32920447;20.931289;31.739675;10.808386;6639691;2;4;-1;0
first_cousins25_g4-b1-i1;3;57018961;63505307;73.775987;84.209156;10.433169;6486346;2;4;1;1
first_cousins25_g4-b1-i1;3;72950800;133252608;97.67678;138.936389;41.259608;60301808;2;4;1;2
first_cousins25_g4-b1-i1;3;190033111;197272443;201.171568;216.467409;15.295841;7239332;2;4;1;0
first_cousins25_g4-b1-i1;3;197310078;197800244;216.613432;216.849168;0.235736;490166;2;4;1;0
first_cousins25_g4-b1-i1;6;183917;3203046;0;8.239887;8.239887;3019129;2;4;1;0
first_cousins25_g4-b1-i1;6;13295191;13317321;28.843884;28.91609;0.072206;22130;2;4;-1;0
first_cousins25_g4-b1-i1;6;164594337;170981684;171.940519;183.835697;11.895178;6387347;2;4;1;0
first_cousins25_g4-b1-i1;8;113565;4001204;0;8.732941;8.732941;3887639;2;4;1;0
first_cousins25_g4-b1-i1;8;22058348;39829109;40.165404;58.771369;18.605965;17770761;2;4;1;0
first_cousins25_g4-b1-i1;8;121243118;127007627;117.42685;127.181757;9.754906;5764509;2;4;1;1
first_cousins25_g4-b1-i1;9;1119066;7236102;2.345435;15.446047;13.100611;6117036;2;4;-1;0
first_cousins25_g4-b1-i1;9;23651070;26658112;44.212992;47.509239;3.296247;3007042;2;4;-1;0
first_cousins25_g4-b1-i1;11;98929330;103491533;99.460279;103.306094;3.845815;4562203;2;4;1;0
first_cousins25_g4-b1-i1;11;111987161;134944770;109.944673;153.517443;43.57277;22957609;2;4;1;1
first_cousins25_g4-b1-i1;14;80999707;97162881;73.183109;98.063061;24.879952;16163174;2;4;1;0
first_cousins25_g4-b1-i1;18;70497444;72221556;97.845413;103.221055;5.375641;1724112;2;4;-1;0
first_cousins26_g4-b1-i1;1;207322776;221858330;201.450187;217.74047;16.290283;14535554;2;4;1;0
first_cousins26_g4-b1-i1;1;236880482;242617754;237.161003;251.058787;13.897784;5737272;2;4;1;0
first_cousins26_g4-b1-i1;1;247509957;249170711;260.448023;261.713366;1.265343;1660754;2;4;1;0
first_cousins26_g4-b1-i1;5;124896502;145319736;124.059912;141.230373;17.170461;20423234;2;4;1;0
first_cousins26_g4-b1-i1;6;142294614;149550032;140.147221;148.062763;7.915542;7255418;2;4;-1;0
first_cousins26_g4-b1-i1;9;15387416;21551607;32.318173;40.954406;8.636233;6164191;2;4;-1;0
first_cousins26_g4-b1-i1;13;102308356;111450497;95.310771;117.780741;22.469971;9142141;2;4;-1;1
first_cousins26_g4-b1-i1;14;19035752;37358658;0;34.346326;34.346326;18322906;2;4;-1;0
first_cousins26_g4-b1-i1;15;80051469;90632144;72.481667;84.441111;11.959444;10580675;2;4;1;1
first_cousins26_g4-b1-i1;16;143503;4001189;0;6.427431;6.427431;3857686;2;4;-1;0
first_cousins26_g4-b1-i1;19;261033;10210545;0;28.226564;28.226564;9949512;2;4;1;1
first_cousins26_g4-b1-i1;22;35386029;37542332;35.167383;40.564114;5.396731;2156303;2;4;-1;0
first_cousins27_g4-b1-i1;1;8178700;43398930;15.122742;66.627397;51.504655;35220230;3;3;1;2
first_cousins27_g4-b1-i1;1;165466228;166497737;161.846552;163.111185;1.264633;1031509;3;3;-1;1
first_cousins27_g4-b1-i1;2;82214136;107759452;100.931997;113.267776;12.335779;25545316;3;3;-1;1
first_cousins27_g4-b1-i1;4;170923199;186952635;162.59431;191.788296;29.193986;16029436;3;3;-1;1
first_cousins27_g4-b1-i1;5;95047256;125128854;100.693094;124.395778;23.702683;30081598;3;3;-1;1
first_cousins27_g4-b1-i1;8;6401973;12974684;15.115967;24.616354;9.500387;6572711;3;3;1;0
first_cousins27_g4-b1-i1;9;1502154;3019674;3.607435;8.268238;4.660803;1517520;3;3;1;0
first_cousins27_g4-b1-i1;9;37685528;74397338;58.10635;63.8138;5.707451;36711810;3;3;-1;0
first_cousins27_g4-b1-i1;16;73071260;79661418;84.50258;97.343851;12.841271;6590158;3;3;1;0
first_cousins27_g4-b1-i1;16;82642722;90141355;103.895272;125.070992;21.17572;7498633;3;3;1;0
first_cousins27_g4-b1-i1;21;38036563;42513917;38.967749;49.17866;10.210912;4477354;3;3;-1;0
first_cousins28_g4-b1-i1;1;64168659;96595488;88.649866;117.210567;28.560701;32426829;2;4;1;1
first_cousins28_g4-b1-i1;1;153268506;156603403;143.609172;146.786412;3.17724;3334897;2;4;1;0
first_cousins28_g4-b1-i1;1;171407099;188757972;169.821271;183.538369;13.717098;17350873;2;4;1;0
first_cousins28_g4-b1-i1;2;118913;8493801;0;17.734629;17.734629;8374888;2;4;1;0
first_cousins28_g4-b1-i1;2;17124280;65932028;34.693386;82.649327;47.955942;48807748;2;4;1;2
first_cousins28_g4-b1-i1;2;106007784;106008752;111.097647;111.100049;0.002402;968;2;4;1;0
first_cousins28_g4-b1-i1;6;8786907;11455066;21.106014;25.923626;4.817612;2668159;2;4;1;0
first_cousins28_g4-b1-i1;6;12260964;18210311;27.4538;36.920748;9.466948;5949347;2;4;-1;0
first_cousins28_g4-b1-i1;6;34322341;37721411;52.104707;55.756577;3.651869;3399070;2;4;-1;0
first_cousins28_g4-b1-i1;6;43935963;56841884;65.426626;76.62565;11.199023;12905921;2;4;-1;0
first_cousins28_g4-b1-i1;6;144777911;153702543;142.732828;154.861837;12.129009;8924632;2;4;1;1
first_cousins28_g4-b1-i1;9;764691;4164576;0.690326;10.526535;9.836209;3399885;2;4;1;0
first_cousins28_g4-b1-i1;9;26057893;38975853;47.193319;60.576805;13.383486;12917960;2;4;-1;0
first_cousins28_g4-b1-i1;9;109515021;110442092;102.946791;104.732481;1.78569;927071;2;4;-1;0
first_cousins28_g4-b1-i1;9;116409670;141027939;112.67713;154.185968;41.508837;24618269;2;4;-1;0
first_cousins28_g4-b1-i1;11;35672251;44916266;52.38068;61.415513;9.034833;9244015;2;4;-1;0
first_cousins28_g4-b1-i1;11;129261194;134944770;138.774828;153.517443;14.742615;5683576;2;4;-1;0
first_cousins28_g4-b1-i1;12;52569824;57542711;62.188214;67.749661;5.561447;4972887;2;4;-1;0
first_cousins28_g4-b1-i1;15;20161372;23946352;0;1.369144;1.369144;3784980;2;4;-1;0
first_cousins28_g4-b1-i1;15;92164650;102398631;87.625303;118.431046;30.805744;10233981;2;4;1;0
first_cousins28_g4-b1-i1;18;112535;8276001;0;26.160577;26.160577;8163466;2;4;1;0
first_cousins28_g4-b1-i1;18;10117495;23033237;32.491031;45.784804;13.293773;12915742;2;4;1;0
first_cousins28_g4-b1-i1;18;30645347;45449231;53.556066;64.547322;10.991256;14803884;2;4;1;0
first_cousins28_g4-b1-i1;18;59151901;75122279;82.076705;110.340189;28.263484;15970378;2;4;1;0
first_cousins28_g4-b1-i1;19;14509023;31967219;34.336595;50.871934;16.535339;17458196;2;4;1;1
first_cousins29_g4-b1-i1;5;38768340;70562151;58.45126;76.353175;17.901915;31793811;3;3;-1;1
first_cousins29_g4-b1-i1;8;35017045;36743005;54.870035;55.648878;0.778843;1725960;3;3;-1;0
first_cousins29_g4-b1-i1;8;42474721;70478949;61.775812;77.987986;16.212174;28004228;3;3;-1;0
first_cousins29_g4-b1-i1;8;116445478;146280471;112.858308;159.956048;47.09774;29834993;3;3;-1;0
first_cousins29_g4-b1-i1;9;36863622;74097644;57.286011;63.199595;5.913584;37234022;3;3;1;1
first_cousins29_g4-b1-i1;11;15168020;21254792;26.105196;36.327927;10.222731;6086772;3;3;1;0
first_cousins29_g4-b1-i1;11;42854726;86424453;58.340384;89.024326;30.683942;43569727;3;3;1;4
first_cousins29_g4-b1-i1;13;23296750;46749618;8.3693;47.798662;39.429362;23452868;3;3;1;0
first_cousins29_g4-b1-i1;13;79807272;85629497;73.972308;77.480247;3.50794;5822225;3;3;-1;0
first_cousins29_g4-b1-i1;14;32379052;33038129;23.348159;24.76218;1.414021;659077;3;3;1;0
first_cousins29_g4-b1-i1;16;29701970;51016773;54.502023;58.942135;4.440112;21314803;3;3;-1;2
first_cousins29_g4-b1-i1;20;42489192;42533291;61.261911;61.321241;0.05933;44099;3;3;-1;0
first_cousins29_g4-b1-i1;21;14665973;29482034;0;26.019485;26.019485;14816061;3;3;1;2
first_cousins29_g4-b1-i1;21;43536033;48094803;53.106719;61.462531;8.355812;4558770;3;3;1;0
first_cousins30_g4-b1-i1;1;155347961;157202555;145.876934;147.936007;2.059073;1854594;2;4;-1;0
first_cousins30_g4-b1-i1;1;162512550;185386121;156.581504;180.896468;24.314964;22873571;2;4;-1;0
first_cousins30_g4-b1-i1;1;207009696;213499935;200.934695;208.163771;7.229076;6490239;2;4;-1;0
first_cousins30_g4-b1-i1;6;5366643;38688397;14.018444;56.272452;42.254008;33321754;2;4;1;0
first_cousins30_g4-b1-i1;6;86043690;90738925;88.669608;92.084014;3.414405;4695235;2;4;-1;1
first_cousins30_g4-b1-i1;7;13313887;18039659;22.153933;29.560702;7.406768;4725772;2;4;1;0
first_cousins30_g4-b1-i1;7;18133957;18468525;29.760544;29.953451;0.192907;334568;2;4;1;0
first_cousins30_g4-b1-i1;7;37488661;82018265;56.008886;90.651354;34.642469;44529604;2;4;1;1
first_cousins30_g4-b1-i1;7;88562872;91671904;94.93463;97.258347;2.323717;3109032;2;4;1;0
first_cousins30_g4-b1-i1;10;58473558;102092000;69.143798;112.966548;43.822749;43618442;2;4;-1;0
first_cousins30_g4-b1-i1;10;124588537;124899805;140.140739;140.394098;0.253359;311268;2;4;-1;0
first_cousins30_g4-b1-i1;12;45968276;63311164;56.042509;71.638029;15.595521;17342888;2;4;-1;0
first_cousins30_g4-b1-i1;13;99046755;102851698;90.203117;95.887968;5.684852;3804943;2;4;-1;0
first_cousins30_g4-b1-i1;17;80540546;81050981;124.673964;125.202314;0.52835;510435;2;4;1;0
first_cousins30_g4-b1-i1;18;47183339;65286731;67.649973;89.56849;21.918517;18103392;2;4;-1;1
first_cousins30_g4-b1-i1;20;19985398;45671185;45.650997;66.057894;20.406897;25685787;2;4;-1;0
first_cousins30_g4-b1-i1;21;34486401;48094803;32.453843;61.462531;29.008688;13608402;2;4;1;1
first_cousins31_g4-b1-i1;1;188621487;192566674;183.130952;185.30848;2.177528;3945187;2;4;1;1
first_cousins31_g4-b1-i1;2;206797591;208371586;194.912142;196.214318;1.302176;1573995;2;4;-1;0
first_cousins31_g4-b1-i1;2;232537071;239846591;227.413005;242.163573;14.750568;7309520;2;4;-1;0
first_cousins31_g4-b1-i1;7;22152801;50576980;35.537219;70.18562;34.648401;28424179;2;4;1;0
first_cousins31_g4-b1-i1;7;73028669;155648791;80.732123;169.224903;88.49278;82620122;2;4;1;6
first_cousins31_g4-b1-i1;10;78941704;80999688;88.679324;92.423412;3.744088;2057984;2;4;1;0
first_cousins31_g4-b1-i1;10;91385091;92080139;102.793671;103.695923;0.902252;695048;2;4;1;0
first_cousins31_g4-b1-i1;11;241489;3308618;0;6.961767;6.961767;3067129;2;4;1;0
first_cousins31_g4-b1-i1;12;79104324;80690825;87.834816;89.26215;1.427334;1586501;2;4;1;0
first_cousins31_g4-b1-i1;14;19035752;55043863;0;47.091848;47.091848;36008111;2;4;-1;1
first_cousins31_g4-b1-i1;19;46509502;51715744;68.551516;81.505561;12.954046;5206242;2;4;1;0
first_cousins32_g4-b1-i1;1;3118010;7246859;3.388559;13.082763;9.694204;4128849;3;3;-1;0
first_cousins32_g4-b1-i1;3;55182594;70076081;71.371787;92.453099;21.081312;14893487;3;3;1;1
first_cousins32_g4-b1-i1;3;77444201;111530532;103.096492;117.763202;14.66671;34086331;3;3;1;0
first_cousins32_g4-b1-i1;4;167596;24408731;0;37.597107;37.597107;24241135;3;3;-1;0
first_cousins32_g4-b1-i1;4;101292310;112398085;102.736144;111.998859;9.262715;11105775;3;3;-1;0
first_cousins32_g4-b1-i1;5;164951015;165025644;162.360153;162.917945;0.557792;74629;3;3;1;0
first_cousins32_g4-b1-i1;8;145670305;146280471;159.653542;159.956048;0.302505;610166;3;3;-1;0
first_cousins32_g4-b1-i1;11;120388058;134944770;122.302431;153.517443;31.215012;14556712;3;3;-1;0
first_cousins32_g4-b1-i1;14;53430886;58180690;45.431282;51.495009;6.063727;4749804;3;3;1;0
first_cousins32_g4-b1-i1;17;80642495;81050981;124.936131;125.202314;0.266183;408486;3;3;-1;0
first_cousins32_g4-b1-i1;18;3134579;3491213;8.837849;10.291973;1.454125;356634;3;3;-1;0
first_cousins32_g4-b1-i1;18;5198095;13226338;16.655711;39.204064;22.548353;8028243;3;3;-1;0
first_cousins32_g4-b1-i1;18;38954520;43859597;59.115263;62.643073;3.527811;4905077;3;3;-1;0
first_cousins32_g4-b1-i1;19;10213624;34634357;28.25863;55.353281;27.094651;24420733;3;3;1;1
first_cousins32_g4-b1-i1;19;50232465;59058083;75.524201;103.571793;28.047591;8825618;3;3;1;0
first_cousins32_g4-b1-i1;22;20174734;33512289;8.363289;32.756917;24.393628;13337555;3;3;1;0
first_cousins32_g4-b1-i1;22;37260444;45280273;39.491185;52.044422;12.553237;8019829;3;3;1;0
first_cousins33_g4-b1-i1;2;116399413;129296196;119.655351;131.338387;11.683037;12896783;4;2;1;2
first_cousins33_g4-b1-i1;2;133346522;138733447;135.765519;141.736697;5.971178;5386925;4;2;1;0
first_cousins33_g4-b1-i1;3;106421838;112016560;114.446064;118.070381;3.624318;5594722;4;2;-1;0
first_cousins33_g4-b1-i1;5;157856;1903634;0;2.868709;2.868709;1745778;4;2;-1;0
first_cousins33_g4-b1-i1;6;15043765;91114006;32.232853;93.066603;60.833751;76070241;4;2;-1;2
first_cousins33_g4-b1-i1;8;1822326;3382066;2.522911;6.991584;4.468673;1559740;4;2;1;0
first_cousins33_g4-b1-i1;10;128376453;131632441;147.83539;156.819477;8.984087;3255988;4;2;1;0
first_cousins33_g4-b1-i1;13;23253191;65183849;8.192919;59.371168;51.178249;41930658;4;2;-1;1
first_cousins33_g4-b1-i1;13;75878932;100064809;70.612818;91.731038;21.11822;24185877;4;2;-1;0
first_cousins33_g4-b1-i1;16;25134938;28295406;46.926329;53.547552;6.621222;3160468;4;2;-1;0
first_cousins33_g4-b1-i1;16;60427562;77762565;75.701265;90.441292;14.740026;17335003;4;2;-1;1
first_cousins33_g4-b1-i1;20;11100387;12339308;30.088431;32.138553;2.050122;1238921;4;2;1;0
first_cousins33_g4-b1-i1;22;22401452;29655823;12.041933;29.586903;17.54497;7254371;4;2;1;0
first_cousins33_g4-b1-i1;22;34375994;37787119;34.37367;41.845987;7.472316;3411125;4;2;-1;0
first_cousins33_g4-b1-i1;22;37847088;43750691;41.958385;47.454773;5.496388;5903603;4;2;-1;1
first_cousins34_g4-b1-i1;2;65934998;68957041;82.775973;87.048202;4.272229;3022043;3;3;-1;0
first_cousins34_g4-b1-i1;2;121968813;157098150;125.577007;155.062251;29.485244;35129337;3;3;-1;2
first_cousins34_g4-b1-i1;2;174312333;180450605;171.111061;176.832252;5.721191;6138272;3;3;-1;0
first_cousins34_g4-b1-i1;2;195856188;197069126;186.371471;187.166951;0.795479;1212938;3;3;-1;0
first_cousins34_g4-b1-i1;2;239990254;243043959;242.894056;248.706832;5.812776;3053705;3;3;1;1
first_cousins34_g4-b1-i1;5;157856;6278588;0;16.570233;16.570233;6120732;3;3;-1;1
first_cousins34_g4-b1-i1;5;16787620;24283176;33.785996;40.489228;6.703231;7495556;3;3;-1;0
first_cousins34_g4-b1-i1;5;37920611;38419080;56.355802;57.63926;1.283458;498469;3;3;-1;0
first_cousins34_g4-b1-i1;5;77277976;82609281;86.909813;93.076149;6.166336;5331305;3;3;-1;0
first_cousins34_g4-b1-i1;11;24088183;43955720;40.252523;59.095244;18.842721;19867537;3;3;1;1
first_cousins34_g4-b1-i1;12;94514791;104979913;99.25758;111.83017;12.572591;10465122;3;3;-1;0
first_cousins34_g4-b1-i1;14;22548662;27107849;7.694544;17.546969;9.852425;4559187;3;3;1;0
first_cousins34_g4-b1-i1;14;29969967;33911031;20.528725;27.627882;7.099156;3941064;3;3;-1;0
first_cousins34_g4-b1-i1;15;95282472;99186561;98.095036;110.05227;11.957234;3904089;3;3;-1;0
first_cousins34_g4-b1-i1;18;8738459;13454122;28.053402;39.87512;11.821718;4715663;3;3;-1;0
first_cousins34_g4-b1-i1;18;20137673;22531976;42.391983;44.633271;2.241288;2394303;3;3;-1;0
first_cousins34_g4-b1-i1;19;261033;8460471;0;25.200359;25.200359;8199438;3;3;-1;0
first_cousins35_g4-b1-i1;2;227558803;237655415;218.991228;238.372685;19.381457;10096612;4;2;-1;0
first_cousins35_g4-b1-i1;4;110824824;167641046;109.96144;158.753081;48.791641;56816222;4;2;-1;0
first_cousins35_g4-b1-i1;11;1956987;3833476;2.77956;8.150053;5.370493;1876489;4;2;1;1
first_cousins35_g4-b1-i1;18;73470001;75599613;105.256625;111.433367;6.176741;2129612;4;2;-1;0
first_cousins35_g4-b1-i1;19;54842851;55422805;92.418729;94.463782;2.045053;579954;4;2;-1;0
first_cousins35_g4-b1-i1;21;16003053;23323291;1.461696;16.800601;15.338904;7320238;4;2;-1;0
first_cousins36_g4-b1-i1;1;17494854;18663388;31.216297;35.128931;3.912635;1168534;3;3;-1;0
first_cousins36_g4-b1-i1;1;38906702;59576391;61.52189;82.034263;20.512373;20669689;3;3;-1;1
first_cousins36_g4-b1-i1;1;116019073;164524416;135.985887;159.401854;23.415967;48505343;3;3;-1;1
first_cousins36_g4-b1-i1;2;125088449;125739103;127.992112;128.511374;0.519262;650654;3;3;1;0
